.xyz file name,wB97X-D/aug-cc-pVQZ AE (kcal/mol)
AE-QM7b-820,-1538.601344
AE-QM7b-821,-1209.835993
AE-QM7b-822,-1339.882137
AE-QM7b-823,-1228.843448
AE-QM7b-824,-1413.560364
AE-QM7b-825,-1255.914373
AE-QM7b-826,-1542.570156
AE-QM7b-827,-1541.879168
AE-QM7b-828,-1383.664277
AE-QM7b-829,-1538.693016
AE-QM7b-830,-1681.613293
AE-QM7b-831,-1542.551073
AE-QM7b-832,-1531.500005
AE-QM7b-833,-1371.848897
AE-QM7b-834,-1483.989281
AE-QM7b-835,-1205.252912
AE-QM7b-836,-1366.447709
AE-QM7b-837,-1234.710714
AE-QM7b-838,-1230.332695
AE-QM7b-839,-1493.061983
AE-QM7b-840,-1495.730489
AE-QM7b-841,-1364.555511
AE-QM7b-842,-1358.925398
AE-QM7b-843,-1378.329096
AE-QM7b-844,-1348.554411
AE-QM7b-845,-1479.008526
AE-QM7b-846,-1231.413763
AE-QM7b-847,-1527.845572
AE-QM7b-848,-1329.98821
AE-QM7b-849,-1531.22679
AE-QM7b-850,-1528.95169
AE-QM7b-851,-1327.198168
AE-QM7b-852,-1526.90551
AE-QM7b-853,-1325.827783
AE-QM7b-854,-1536.627953
AE-QM7b-855,-1393.15236
AE-QM7b-856,-1232.784763
AE-QM7b-857,-1393.768173
AE-QM7b-858,-1231.521317
AE-QM7b-859,-1534.869288
AE-QM7b-860,-1679.346257
AE-QM7b-861,-1531.773628
AE-QM7b-862,-1370.445524
AE-QM7b-863,-1531.513729
AE-QM7b-864,-1677.386565
AE-QM7b-865,-1531.88255
AE-QM7b-866,-1375.130035
AE-QM7b-867,-1529.874797
AE-QM7b-868,-1373.255144
AE-QM7b-869,-1481.4872
AE-QM7b-870,-1339.323578
AE-QM7b-871,-1213.022629
AE-QM7b-872,-1341.156571
AE-QM7b-873,-1208.109977
AE-QM7b-874,-1483.291836
AE-QM7b-875,-1347.966541
AE-QM7b-876,-1483.438747
AE-QM7b-877,-1352.29207
AE-QM7b-878,-1346.979792
AE-QM7b-879,-1469.77807
AE-QM7b-880,-1327.618714
AE-QM7b-881,-1479.231446
AE-QM7b-882,-1228.621927
AE-QM7b-883,-1063.287092
AE-QM7b-884,-1333.765646
AE-QM7b-885,-1061.646159
AE-QM7b-886,-1390.524246
AE-QM7b-887,-1233.972777
AE-QM7b-888,-1210.021741
AE-QM7b-889,-1347.624677
AE-QM7b-890,-1217.503246
AE-QM7b-891,-1556.958737
AE-QM7b-892,-1432.506023
AE-QM7b-893,-1138.360151
AE-QM7b-894,-1288.11784
AE-QM7b-895,-1292.175833
AE-QM7b-896,-1266.796938
AE-QM7b-897,-1413.966328
AE-QM7b-898,-1413.373871
AE-QM7b-899,-1091.316458
AE-QM7b-900,-1247.697924
AE-QM7b-901,-1102.753479
AE-QM7b-902,-1086.96524
AE-QM7b-903,-1354.981303
AE-QM7b-904,-1227.142445
AE-QM7b-905,-1218.460043
AE-QM7b-906,-1344.190215
AE-QM7b-907,-1213.685837
AE-QM7b-908,-1104.948428
AE-QM7b-909,-1337.474578
AE-QM7b-910,-1537.317529
AE-QM7b-911,-1404.995162
AE-QM7b-912,-1337.300703
AE-QM7b-913,-1203.362924
AE-QM7b-914,-1335.248241
AE-QM7b-915,-1201.075581
AE-QM7b-916,-1342.830667
AE-QM7b-917,-1535.752166
AE-QM7b-918,-1403.773351
AE-QM7b-919,-1336.431674
AE-QM7b-920,-1203.361236
AE-QM7b-921,-939.8073024
AE-QM7b-922,-1107.636776
AE-QM7b-923,-945.0631734
AE-QM7b-924,-1250.401057
AE-QM7b-925,-1393.189578
AE-QM7b-926,-1232.559396
AE-QM7b-927,-1070.038873
AE-QM7b-928,-1396.348811
AE-QM7b-929,-1236.76659
AE-QM7b-930,-1395.9577
AE-QM7b-931,-1237.457609
AE-QM7b-932,-1237.053189
AE-QM7b-933,-1079.329702
AE-QM7b-934,-1538.15143
AE-QM7b-935,-1381.63497
AE-QM7b-936,-1490.003966
AE-QM7b-937,-1081.23379
AE-QM7b-938,-911.9877162
AE-QM7b-939,-1223.765606
AE-QM7b-940,-1212.272958
AE-QM7b-941,-1342.487906
AE-QM7b-942,-1213.052549
AE-QM7b-943,-1343.002798
AE-QM7b-944,-1214.468076
AE-QM7b-945,-1183.044025
AE-QM7b-946,-1048.874063
AE-QM7b-947,-1357.423996
AE-QM7b-948,-913.6133631
AE-QM7b-949,-1047.460701
AE-QM7b-950,-1218.857133
AE-QM7b-951,-1055.579698
AE-QM7b-952,-1343.659881
AE-QM7b-953,-1182.544081
AE-QM7b-954,-1338.911196
AE-QM7b-955,-1219.004258
AE-QM7b-956,-1230.40231
AE-QM7b-957,-1062.332377
AE-QM7b-958,-1234.087936
AE-QM7b-959,-1076.759186
AE-QM7b-960,-1113.934754
AE-QM7b-961,-1419.871903
AE-QM7b-962,-1261.464794
AE-QM7b-963,-1249.92556
AE-QM7b-964,-1275.995266
AE-QM7b-965,-1270.868887
AE-QM7b-966,-1116.204991
AE-QM7b-967,-1146.270366
AE-QM7b-968,-1266.577513
AE-QM7b-969,-1145.333617
AE-QM7b-970,-1304.361778
AE-QM7b-971,-1282.65409
AE-QM7b-972,-1409.160884
AE-QM7b-973,-1302.774145
AE-QM7b-974,-1169.229885
AE-QM7b-975,-1408.21786
AE-QM7b-976,-1142.600635
AE-QM7b-977,-1168.367564
AE-QM7b-978,-1406.875042
AE-QM7b-979,-1120.354957
AE-QM7b-980,-1263.662862
AE-QM7b-981,-1409.498199
AE-QM7b-982,-1276.778735
AE-QM7b-983,-1409.516553
AE-QM7b-984,-1414.101454
AE-QM7b-985,-1281.453789
AE-QM7b-986,-1170.549863
AE-QM7b-987,-1408.951838
AE-QM7b-988,-1268.598644
AE-QM7b-989,-1410.125664
AE-QM7b-990,-1139.821656
AE-QM7b-991,-1410.977048
AE-QM7b-992,-1411.924527
AE-QM7b-993,-1411.248185
AE-QM7b-994,-1257.44506
AE-QM7b-995,-1309.623692
AE-QM7b-996,-1253.531506
AE-QM7b-997,-1307.820763
AE-QM7b-998,-1253.985824
AE-QM7b-999,-1398.706553
AE-QM7b-1000,-1451.224506
AE-QM7b-1001,-1098.92364
AE-QM7b-1002,-1150.801082
AE-QM7b-1003,-1403.473662
AE-QM7b-1004,-1398.840361
AE-QM7b-1005,-1453.093261
AE-QM7b-1006,-1296.643014
AE-QM7b-1007,-1301.930229
AE-QM7b-1008,-1302.520169
AE-QM7b-1009,-1294.213498
AE-QM7b-1010,-1564.845376
AE-QM7b-1011,-1445.848261
AE-QM7b-1012,-1558.490754
AE-QM7b-1013,-1562.779467
AE-QM7b-1014,-1443.822054
AE-QM7b-1015,-1390.487694
AE-QM7b-1016,-1014.131801
AE-QM7b-1017,-1012.784144
AE-QM7b-1018,-1157.997011
AE-QM7b-1019,-1566.726053
AE-QM7b-1020,-1296.309433
AE-QM7b-1021,-1295.62351
AE-QM7b-1022,-1158.780925
AE-QM7b-1023,-1564.300208
AE-QM7b-1024,-1293.067646
AE-QM7b-1025,-1239.866536
AE-QM7b-1026,-1391.666226
AE-QM7b-1027,-1448.179385
AE-QM7b-1028,-1388.262537
AE-QM7b-1029,-1406.261814
AE-QM7b-1030,-1555.946913
AE-QM7b-1031,-1563.605261
AE-QM7b-1032,-1297.41537
AE-QM7b-1033,-1565.97576
AE-QM7b-1034,-1439.047346
AE-QM7b-1035,-1449.92545
AE-QM7b-1036,-1420.78935
AE-QM7b-1037,-1096.494237
AE-QM7b-1038,-1281.314057
AE-QM7b-1039,-1410.968394
AE-QM7b-1040,-1553.630869
AE-QM7b-1041,-1138.887969
AE-QM7b-1042,-1300.270157
AE-QM7b-1043,-1167.124374
AE-QM7b-1044,-1563.47314
AE-QM7b-1045,-1296.216224
AE-QM7b-1046,-1284.281425
AE-QM7b-1047,-1286.483916
AE-QM7b-1048,-1306.656506
AE-QM7b-1049,-1393.878764
AE-QM7b-1050,-1401.371232
AE-QM7b-1051,-1269.983637
AE-QM7b-1052,-1300.353697
AE-QM7b-1053,-1275.636153
AE-QM7b-1054,-1404.870452
AE-QM7b-1055,-1404.837514
AE-QM7b-1056,-1399.566909
AE-QM7b-1057,-1399.514588
AE-QM7b-1058,-1555.44348
AE-QM7b-1059,-1297.336537
AE-QM7b-1060,-1549.32537
AE-QM7b-1061,-1441.13562
AE-QM7b-1062,-1414.561
AE-QM7b-1063,-1289.86703
AE-QM7b-1064,-1554.887826
AE-QM7b-1065,-1421.581045
AE-QM7b-1066,-1555.167053
AE-QM7b-1067,-1426.357265
AE-QM7b-1068,-1420.414925
AE-QM7b-1069,-1544.502771
AE-QM7b-1070,-1301.42822
AE-QM7b-1071,-1136.439314
AE-QM7b-1072,-1237.265725
AE-QM7b-1073,-1079.978897
AE-QM7b-1074,-1400.001305
AE-QM7b-1075,-1397.169007
AE-QM7b-1076,-1396.793967
AE-QM7b-1077,-1549.59219
AE-QM7b-1078,-1408.960975
AE-QM7b-1079,-1145.178969
AE-QM7b-1080,-1410.758011
AE-QM7b-1081,-1141.182221
AE-QM7b-1082,-1552.649799
AE-QM7b-1083,-1281.926387
AE-QM7b-1084,-1552.008742
AE-QM7b-1085,-1285.668281
AE-QM7b-1086,-1395.508866
AE-QM7b-1087,-1246.276304
AE-QM7b-1088,-1083.363956
AE-QM7b-1089,-1411.873084
AE-QM7b-1090,-1416.811238
AE-QM7b-1091,-1163.648516
AE-QM7b-1092,-1159.306823
AE-QM7b-1093,-1423.932412
AE-QM7b-1094,-1413.657653
AE-QM7b-1095,-1413.290375
AE-QM7b-1096,-1284.130523
AE-QM7b-1097,-1409.36609
AE-QM7b-1098,-1408.183843
AE-QM7b-1099,-1138.486995
AE-QM7b-1100,-1405.6457
AE-QM7b-1101,-1139.477458
AE-QM7b-1102,-1411.937096
AE-QM7b-1103,-1406.073268
AE-QM7b-1104,-1140.74155
AE-QM7b-1105,-1561.595356
AE-QM7b-1106,-1413.736567
AE-QM7b-1107,-1413.773923
AE-QM7b-1108,-1253.800975
AE-QM7b-1109,-1414.971926
AE-QM7b-1110,-1254.888795
AE-QM7b-1111,-1416.223588
AE-QM7b-1112,-1256.281557
AE-QM7b-1113,-1410.841513
AE-QM7b-1114,-1302.990652
AE-QM7b-1115,-1305.591201
AE-QM7b-1116,-1149.505245
AE-QM7b-1117,-1146.176228
AE-QM7b-1118,-1321.635837
AE-QM7b-1119,-1018.814523
AE-QM7b-1120,-1178.054912
AE-QM7b-1121,-1169.755695
AE-QM7b-1122,-1424.894713
AE-QM7b-1123,-1299.87584
AE-QM7b-1124,-1010.73194
AE-QM7b-1125,-1166.930965
AE-QM7b-1126,-1178.424668
AE-QM7b-1127,-1407.964293
AE-QM7b-1128,-1275.271423
AE-QM7b-1129,-1406.131683
AE-QM7b-1130,-1273.115417
AE-QM7b-1131,-1406.129882
AE-QM7b-1132,-1273.985318
AE-QM7b-1133,-844.8080419
AE-QM7b-1134,-1015.401597
AE-QM7b-1135,-848.9577632
AE-QM7b-1136,-1162.483996
AE-QM7b-1137,-1143.403042
AE-QM7b-1138,-979.223075
AE-QM7b-1139,-1147.708559
AE-QM7b-1140,-1147.683315
AE-QM7b-1141,-986.4180746
AE-QM7b-1142,-1295.797598
AE-QM7b-1143,-1399.426493
AE-QM7b-1144,-1266.494701
AE-QM7b-1145,-1290.988798
AE-QM7b-1146,-1293.24678
AE-QM7b-1147,-1137.123814
AE-QM7b-1148,-1131.12346
AE-QM7b-1149,-1249.491679
AE-QM7b-1150,-1251.797157
AE-QM7b-1151,-1093.468078
AE-QM7b-1152,-1253.132402
AE-QM7b-1153,-1127.404407
AE-QM7b-1154,-1253.171966
AE-QM7b-1155,-1129.003636
AE-QM7b-1156,-1129.900275
AE-QM7b-1157,-1126.699119
AE-QM7b-1158,-1131.507693
AE-QM7b-1159,-1132.018104
AE-QM7b-1160,-1242.962542
AE-QM7b-1161,-1046.886975
AE-QM7b-1162,-966.1151272
AE-QM7b-1163,-934.3785857
AE-QM7b-1164,-1092.070322
AE-QM7b-1165,-923.4476905
AE-QM7b-1166,-1126.208857
AE-QM7b-1167,-1127.80621
AE-QM7b-1168,-1054.317169
AE-QM7b-1169,-1056.940194
AE-QM7b-1170,-1099.723574
AE-QM7b-1171,-1734.944786
AE-QM7b-1172,-1688.751724
AE-QM7b-1173,-1770.749693
AE-QM7b-1174,-1877.340973
AE-QM7b-1175,-1914.589457
AE-QM7b-1176,-1898.295306
AE-QM7b-1177,-1880.351676
AE-QM7b-1178,-1878.93847
AE-QM7b-1179,-1897.577568
AE-QM7b-1180,-1896.880287
AE-QM7b-1181,-2044.955339
AE-QM7b-1182,-1898.400394
AE-QM7b-1183,-1896.4369
AE-QM7b-1184,-1892.64852
AE-QM7b-1185,-1896.437339
AE-QM7b-1186,-1878.830075
AE-QM7b-1187,-1877.94374
AE-QM7b-1188,-1893.712702
AE-QM7b-1189,-1897.106038
AE-QM7b-1190,-2028.628884
AE-QM7b-1191,-2028.495151
AE-QM7b-1192,-2031.446071
AE-QM7b-1193,-1900.736927
AE-QM7b-1194,-2047.621869
AE-QM7b-1195,-2031.226452
AE-QM7b-1196,-2050.613935
AE-QM7b-1197,-2047.372518
AE-QM7b-1198,-2032.098311
AE-QM7b-1199,-2047.585606
AE-QM7b-1200,-2028.717469
AE-QM7b-1201,-2029.07667
AE-QM7b-1202,-2030.910096
AE-QM7b-1203,-2028.551651
AE-QM7b-1204,-2028.769759
AE-QM7b-1205,-2046.547772
AE-QM7b-1206,-2029.527136
AE-QM7b-1207,-2028.032675
AE-QM7b-1208,-2029.965685
AE-QM7b-1209,-2028.704122
AE-QM7b-1210,-2029.550146
AE-QM7b-1211,-2028.86544
AE-QM7b-1212,-2029.81248
AE-QM7b-1213,-2028.713578
AE-QM7b-1214,-2028.366117
AE-QM7b-1215,-2027.155771
AE-QM7b-1216,-2027.171232
AE-QM7b-1217,-2027.231968
AE-QM7b-1218,-2027.054655
AE-QM7b-1219,-2176.369169
AE-QM7b-1220,-2174.867367
AE-QM7b-1221,-2176.648088
AE-QM7b-1222,-2175.189734
AE-QM7b-1223,-2174.688886
AE-QM7b-1224,-2174.289336
AE-QM7b-1225,-2175.470234
AE-QM7b-1226,-2176.564254
AE-QM7b-1227,-2176.482835
AE-QM7b-1228,-1609.375468
AE-QM7b-1229,-1620.516062
AE-QM7b-1230,-1754.094282
AE-QM7b-1231,-1764.644453
AE-QM7b-1232,-1759.04262
AE-QM7b-1233,-1757.639448
AE-QM7b-1234,-1755.118242
AE-QM7b-1235,-1730.199602
AE-QM7b-1236,-1623.297959
AE-QM7b-1237,-1761.933596
AE-QM7b-1238,-1757.422872
AE-QM7b-1239,-1901.914191
AE-QM7b-1240,-1737.53237
AE-QM7b-1241,-1756.668093
AE-QM7b-1242,-1735.787635
AE-QM7b-1243,-1755.003879
AE-QM7b-1244,-1885.227901
AE-QM7b-1245,-1881.973508
AE-QM7b-1246,-1724.748044
AE-QM7b-1247,-1749.141207
AE-QM7b-1248,-1738.660332
AE-QM7b-1249,-1756.400826
AE-QM7b-1250,-1758.437532
AE-QM7b-1251,-1882.763584
AE-QM7b-1252,-1726.439133
AE-QM7b-1253,-1882.244081
AE-QM7b-1254,-1726.253223
AE-QM7b-1255,-1882.91251
AE-QM7b-1256,-1726.734813
AE-QM7b-1257,-1884.797422
AE-QM7b-1258,-1727.971
AE-QM7b-1259,-1756.839733
AE-QM7b-1260,-1614.077768
AE-QM7b-1261,-1758.526355
AE-QM7b-1262,-1754.869581
AE-QM7b-1263,-1619.83856
AE-QM7b-1264,-1760.572015
AE-QM7b-1265,-1623.686214
AE-QM7b-1266,-1767.692994
AE-QM7b-1267,-1766.934337
AE-QM7b-1268,-1765.559929
AE-QM7b-1269,-1759.661087
AE-QM7b-1270,-1903.939112
AE-QM7b-1271,-1763.400177
AE-QM7b-1272,-1906.88731
AE-QM7b-1273,-1904.011482
AE-QM7b-1274,-1658.428463
AE-QM7b-1275,-1908.13023
AE-QM7b-1276,-1627.417892
AE-QM7b-1277,-1623.465339
AE-QM7b-1278,-1622.529242
AE-QM7b-1279,-1763.473068
AE-QM7b-1280,-1758.896575
AE-QM7b-1281,-1766.952189
AE-QM7b-1282,-1910.399268
AE-QM7b-1283,-1908.296989
AE-QM7b-1284,-1768.383919
AE-QM7b-1285,-1767.590617
AE-QM7b-1286,-1768.708658
AE-QM7b-1287,-1767.219461
AE-QM7b-1288,-1624.388371
AE-QM7b-1289,-1767.640039
AE-QM7b-1290,-1767.859803
AE-QM7b-1291,-1763.074804
AE-QM7b-1292,-1766.910441
AE-QM7b-1293,-1762.155889
AE-QM7b-1294,-1904.316304
AE-QM7b-1295,-1904.31781
AE-QM7b-1296,-1765.734281
AE-QM7b-1297,-1764.909253
AE-QM7b-1298,-1907.473297
AE-QM7b-1299,-1764.69678
AE-QM7b-1300,-1763.422441
AE-QM7b-1301,-1904.06802
AE-QM7b-1302,-1908.45325
AE-QM7b-1303,-1904.339917
AE-QM7b-1304,-1907.194755
AE-QM7b-1305,-1907.322659
AE-QM7b-1306,-1736.049794
AE-QM7b-1307,-1578.499911
AE-QM7b-1308,-1421.029144
AE-QM7b-1309,-1883.344345
AE-QM7b-1310,-1725.597702
AE-QM7b-1311,-1899.646791
AE-QM7b-1312,-1762.875302
AE-QM7b-1313,-1622.129454
AE-QM7b-1314,-1621.23968
AE-QM7b-1315,-1614.015821
AE-QM7b-1316,-1755.307534
AE-QM7b-1317,-1756.131941
AE-QM7b-1318,-1743.486852
AE-QM7b-1319,-1603.805896
AE-QM7b-1320,-1463.579733
AE-QM7b-1321,-1462.46936
AE-QM7b-1322,-1456.187183
AE-QM7b-1323,-1599.960413
AE-QM7b-1324,-1598.898778
AE-QM7b-1325,-1905.041591
AE-QM7b-1326,-1624.278181
AE-QM7b-1327,-1761.302711
AE-QM7b-1328,-1764.17289
AE-QM7b-1329,-1905.93075
AE-QM7b-1330,-1764.899815
AE-QM7b-1331,-1765.225169
AE-QM7b-1332,-1761.792935
AE-QM7b-1333,-1903.319786
AE-QM7b-1334,-1903.221669
AE-QM7b-1335,-1884.691179
AE-QM7b-1336,-1731.262711
AE-QM7b-1337,-1882.338595
AE-QM7b-1338,-1725.602138
AE-QM7b-1339,-1883.096826
AE-QM7b-1340,-1884.579283
AE-QM7b-1341,-1731.402193
AE-QM7b-1342,-1880.448098
AE-QM7b-1343,-1579.454261
AE-QM7b-1344,-1739.614136
AE-QM7b-1345,-1738.965417
AE-QM7b-1346,-1583.493329
AE-QM7b-1347,-1723.926222
AE-QM7b-1348,-1580.357715
AE-QM7b-1349,-1426.290097
AE-QM7b-1350,-1883.238968
AE-QM7b-1351,-1884.43881
AE-QM7b-1352,-1883.226757
AE-QM7b-1353,-1880.824543
AE-QM7b-1354,-1885.844241
AE-QM7b-1355,-1723.697924
AE-QM7b-1356,-1728.941967
AE-QM7b-1357,-1881.010021
AE-QM7b-1358,-1882.512621
AE-QM7b-1359,-1729.027244
AE-QM7b-1360,-1423.385863
AE-QM7b-1361,-1584.317692
AE-QM7b-1362,-1583.208693
AE-QM7b-1363,-1735.071717
AE-QM7b-1364,-1576.686415
AE-QM7b-1365,-1416.806143
AE-QM7b-1366,-1425.130271
AE-QM7b-1367,-1741.804115
AE-QM7b-1368,-1582.778233
AE-QM7b-1369,-1740.628633
AE-QM7b-1370,-1581.902
AE-QM7b-1371,-1584.646842
AE-QM7b-1372,-1427.330359
AE-QM7b-1373,-1883.013613
AE-QM7b-1374,-1726.374118
AE-QM7b-1375,-1253.933459
AE-QM7b-1376,-1424.588397
AE-QM7b-1377,-1267.272052
AE-QM7b-1378,-1569.81456
AE-QM7b-1379,-1743.244379
AE-QM7b-1380,-1586.858809
AE-QM7b-1381,-2032.699509
AE-QM7b-1382,-1891.68017
AE-QM7b-1383,-1737.042472
AE-QM7b-1384,-1887.186106
AE-QM7b-1385,-1729.928734
AE-QM7b-1386,-1427.285499
AE-QM7b-1387,-1894.296933
AE-QM7b-1388,-1749.444968
AE-QM7b-1389,-1590.040187
AE-QM7b-1390,-1744.941561
AE-QM7b-1391,-1588.134197
AE-QM7b-1392,-1893.396528
AE-QM7b-1393,-2033.311569
AE-QM7b-1394,-1885.713024
AE-QM7b-1395,-1727.768611
AE-QM7b-1396,-1590.367084
AE-QM7b-1397,-1433.000081
AE-QM7b-1398,-1888.57696
AE-QM7b-1399,-2033.204849
AE-QM7b-1400,-1889.001849
AE-QM7b-1401,-1733.959023
AE-QM7b-1402,-1885.824243
AE-QM7b-1403,-1729.14765
AE-QM7b-1404,-1748.915312
AE-QM7b-1405,-1589.425874
AE-QM7b-1406,-1743.493247
AE-QM7b-1407,-1587.059227
AE-QM7b-1408,-2031.420338
AE-QM7b-1409,-1589.820322
AE-QM7b-1410,-1432.191487
AE-QM7b-1411,-1889.441044
AE-QM7b-1412,-1885.697751
AE-QM7b-1413,-1728.903451
AE-QM7b-1414,-1588.137365
AE-QM7b-1415,-1429.983611
AE-QM7b-1416,-1746.932164
AE-QM7b-1417,-1589.522095
AE-QM7b-1418,-1885.488723
AE-QM7b-1419,-1889.763217
AE-QM7b-1420,-1733.189227
AE-QM7b-1421,-1890.208976
AE-QM7b-1422,-1887.305125
AE-QM7b-1423,-1729.7025
AE-QM7b-1424,-1882.819652
AE-QM7b-1425,-1726.081137
AE-QM7b-1426,-2030.626684
AE-QM7b-1427,-1874.928281
AE-QM7b-1428,-1566.235716
AE-QM7b-1429,-2034.533813
AE-QM7b-1430,-1889.762106
AE-QM7b-1431,-1730.602296
AE-QM7b-1432,-1887.304133
AE-QM7b-1433,-1729.523913
AE-QM7b-1434,-2029.292513
AE-QM7b-1435,-1873.10679
AE-QM7b-1436,-1732.992392
AE-QM7b-1437,-1575.935011
AE-QM7b-1438,-2033.261513
AE-QM7b-1439,-2029.759751
AE-QM7b-1440,-1873.326504
AE-QM7b-1441,-1728.300081
AE-QM7b-1442,-1883.435935
AE-QM7b-1443,-1726.430499
AE-QM7b-1444,-1726.789669
AE-QM7b-1445,-1568.629546
AE-QM7b-1446,-1740.306272
AE-QM7b-1447,-1592.980321
AE-QM7b-1448,-1432.987807
AE-QM7b-1449,-1591.349666
AE-QM7b-1450,-1429.682134
AE-QM7b-1451,-1879.736635
AE-QM7b-1452,-1731.315603
AE-QM7b-1453,-1572.010268
AE-QM7b-1454,-1436.381952
AE-QM7b-1455,-1278.535687
AE-QM7b-1456,-1879.813893
AE-QM7b-1457,-1734.523869
AE-QM7b-1458,-1577.863535
AE-QM7b-1459,-1731.990954
AE-QM7b-1460,-1575.082366
AE-QM7b-1461,-2033.029042
AE-QM7b-1462,-1890.243106
AE-QM7b-1463,-1731.225682
AE-QM7b-1464,-1892.208088
AE-QM7b-1465,-2032.856855
AE-QM7b-1466,-1891.901515
AE-QM7b-1467,-1736.146366
AE-QM7b-1468,-1885.47515
AE-QM7b-1469,-1727.816509
AE-QM7b-1470,-1890.752262
AE-QM7b-1471,-2031.480377
AE-QM7b-1472,-1886.935425
AE-QM7b-1473,-1735.810828
AE-QM7b-1474,-1885.599333
AE-QM7b-1475,-1728.094405
AE-QM7b-1476,-1888.69921
AE-QM7b-1477,-1731.312027
AE-QM7b-1478,-1882.661948
AE-QM7b-1479,-1725.503087
AE-QM7b-1480,-2033.124102
AE-QM7b-1481,-1890.401494
AE-QM7b-1482,-1733.43251
AE-QM7b-1483,-2029.699279
AE-QM7b-1484,-1872.522089
AE-QM7b-1485,-2032.963681
AE-QM7b-1486,-2032.30848
AE-QM7b-1487,-1878.540589
AE-QM7b-1488,-2028.863746
AE-QM7b-1489,-1873.339631
AE-QM7b-1490,-1565.948577
AE-QM7b-1491,-2032.533446
AE-QM7b-1492,-2029.940296
AE-QM7b-1493,-1873.558912
AE-QM7b-1494,-1736.050741
AE-QM7b-1495,-1878.824233
AE-QM7b-1496,-1735.706298
AE-QM7b-1497,-1582.60673
AE-QM7b-1498,-1730.610259
AE-QM7b-1499,-1571.28719
AE-QM7b-1500,-2032.322643
AE-QM7b-1501,-2034.116097
AE-QM7b-1502,-1889.242992
AE-QM7b-1503,-1730.051141
AE-QM7b-1504,-2031.468323
AE-QM7b-1505,-1887.849615
AE-QM7b-1506,-1729.492061
AE-QM7b-1507,-2033.336418
AE-QM7b-1508,-2030.110833
AE-QM7b-1509,-1873.46163
AE-QM7b-1510,-1878.490728
AE-QM7b-1511,-1732.762977
AE-QM7b-1512,-1575.67328
AE-QM7b-1513,-2032.582624
AE-QM7b-1514,-2032.44281
AE-QM7b-1515,-1878.883438
AE-QM7b-1516,-2029.481391
AE-QM7b-1517,-1873.158528
AE-QM7b-1518,-1632.481314
AE-QM7b-1519,-1591.544412
AE-QM7b-1520,-1604.228425
AE-QM7b-1521,-1489.890589
AE-QM7b-1522,-1600.411261
AE-QM7b-1523,-1509.347348
AE-QM7b-1524,-1546.732471
AE-QM7b-1525,-1610.503066
AE-QM7b-1526,-1638.020472
AE-QM7b-1527,-1637.962239
AE-QM7b-1528,-1350.066561
AE-QM7b-1529,-1615.947244
AE-QM7b-1530,-1349.895981
AE-QM7b-1531,-1602.551373
AE-QM7b-1532,-1470.643252
AE-QM7b-1533,-1484.715628
AE-QM7b-1534,-1485.690071
AE-QM7b-1535,-1546.68148
AE-QM7b-1536,-1490.915753
AE-QM7b-1537,-1508.289874
AE-QM7b-1538,-1746.202999
AE-QM7b-1539,-1746.817412
AE-QM7b-1540,-1740.640235
AE-QM7b-1541,-1746.773136
AE-QM7b-1542,-1782.273001
AE-QM7b-1543,-1763.224545
AE-QM7b-1544,-1765.01857
AE-QM7b-1545,-1784.789043
AE-QM7b-1546,-1766.163198
AE-QM7b-1547,-1745.364906
AE-QM7b-1548,-1765.246385
AE-QM7b-1549,-1751.216918
AE-QM7b-1550,-1635.117561
AE-QM7b-1551,-1499.105219
AE-QM7b-1552,-1480.098009
AE-QM7b-1553,-1757.158794
AE-QM7b-1554,-1742.879812
AE-QM7b-1555,-1745.756424
AE-QM7b-1556,-1490.328335
AE-QM7b-1557,-1493.83191
AE-QM7b-1558,-1631.888745
AE-QM7b-1559,-1629.028021
AE-QM7b-1560,-1637.900926
AE-QM7b-1561,-1606.711002
AE-QM7b-1562,-1513.612248
AE-QM7b-1563,-1356.537046
AE-QM7b-1564,-1749.278661
AE-QM7b-1565,-1744.315389
AE-QM7b-1566,-1767.990355
AE-QM7b-1567,-1620.512134
AE-QM7b-1568,-1613.354427
AE-QM7b-1569,-1736.764394
AE-QM7b-1570,-1593.743571
AE-QM7b-1571,-1769.002932
AE-QM7b-1572,-1498.36341
AE-QM7b-1573,-1597.826445
AE-QM7b-1574,-1912.139936
AE-QM7b-1575,-1516.951053
AE-QM7b-1576,-1355.05954
AE-QM7b-1577,-1637.271321
AE-QM7b-1578,-1748.13717
AE-QM7b-1579,-1617.779961
AE-QM7b-1580,-1761.442305
AE-QM7b-1581,-1654.577038
AE-QM7b-1582,-1497.310761
AE-QM7b-1583,-1609.497235
AE-QM7b-1584,-1609.699059
AE-QM7b-1585,-1622.240528
AE-QM7b-1586,-1627.083339
AE-QM7b-1587,-1776.767309
AE-QM7b-1588,-1623.26258
AE-QM7b-1589,-1494.54582
AE-QM7b-1590,-1622.281172
AE-QM7b-1591,-1373.956479
AE-QM7b-1592,-1372.752891
AE-QM7b-1593,-1505.190982
AE-QM7b-1594,-1362.925152
AE-QM7b-1595,-1489.753479
AE-QM7b-1596,-1745.321583
AE-QM7b-1597,-1767.060358
AE-QM7b-1598,-1764.562212
AE-QM7b-1599,-1631.835156
AE-QM7b-1600,-1768.833418
AE-QM7b-1601,-1780.431355
AE-QM7b-1602,-1459.929862
AE-QM7b-1603,-1624.544098
AE-QM7b-1604,-1617.249325
AE-QM7b-1605,-1630.019639
