System label,Subset,Prediction,Reference
AE-QM7b-1478,Training,-1882.400635,-1882.661948
AE-QM7b-183,Training,-970.8046875,-970.4576613
AE-QM7b-5490,Training,-1284.497192,-1284.381323
AE-QM7b-5475,Training,-1312.762329,-1313.936463
AE-QM7b-6969,Training,-1282.487671,-1280.411532
AE-QM7b-1699,Training,-1774.528809,-1774.654983
IE-ARION583-16,Training,-16.34433746,-16.897
AE-QM7b-1557,Training,-1493.118896,-1493.83191
IE-ARION583-390,Training,-7.257766724,-7.048
AE-QM7b-4389,Training,-1849.922607,-1849.650238
IE-IL174-137,Training,-92.68493652,-93.444
AE-QM7b-4342,Training,-1394.456421,-1394.940123
AE-QM7b-4296,Training,-1578.890747,-1579.070242
AE-QM7b-2645,Training,-1525.252197,-1526.303195
AE-QM7b-1677,Training,-1902.260498,-1901.269495
AE-QM7b-4077,Training,-1514.547485,-1515.16267
AE-QM7b-5047,Training,-1592.603149,-1593.104673
AE-QM7b-7170,Training,-1346.25647,-1345.419757
AE-QM7b-5471,Training,-1295.144531,-1295.237087
AE-QM7b-6357,Training,-1441.194214,-1441.806496
AE-QM7b-5518,Training,-1500.942749,-1501.237098
AE-QM7b-589,Training,-1484.858398,-1485.114362
IE-IL174-77,Training,-78.36090088,-78.053
AE-QM7b-4005,Training,-1832.534668,-1832.101301
AE-QM7b-2158,Training,-1186.275269,-1184.611484
AE-QM7b-4864,Training,-1335.101685,-1336.097949
AE-QM7b-2950,Training,-1755.244873,-1754.988895
AE-QM7b-3698,Training,-1678.3573,-1678.98383
AE-QM7b-3369,Training,-1388.615845,-1388.234092
AE-QM7b-486,Training,-1355.422363,-1355.172365
AE-TAE140-88,Training,-130.7116089,-132.721
AE-QM7b-3857,Training,-1504.493774,-1504.080383
AE-QM7b-681,Training,-1540.957642,-1540.131434
AE-QM7b-5579,Training,-1435.870605,-1436.672323
AE-QM7b-1572,Training,-1498.519043,-1498.36341
AE-QM7b-3225,Training,-1709.418335,-1709.046049
AE-QM7b-5825,Training,-1278.91626,-1279.301322
AE-QM7b-2758,Training,-1641.513184,-1641.275662
IE-IL16-9,Training,-110.5516815,-112.75
AE-QM7b-3675,Training,-1707.311768,-1706.656875
AE-QM7b-6866,Training,-1412.163086,-1412.258591
AE-QM7b-6313,Training,-1391.317261,-1391.655791
IE-S66-51,Training,-2.642669678,-4.15
AE-QM7b-2780,Training,-1211.507813,-1212.858299
IE-SSI-012LEU-070MET-1,Training,-0.478744507,-0.763
AE-QM7b-1996,Training,-1606.06543,-1606.052331
AE-QM7b-2474,Training,-1762.655884,-1762.381595
AE-QM7b-6235,Training,-1505.701416,-1505.639477
AE-QM7b-4819,Training,-1706.202393,-1706.655413
AE-QM7b-5629,Training,-1328.609985,-1328.129973
AE-QM7b-2210,Training,-1657.043701,-1657.43079
AE-QM7b-4730,Training,-1364.324341,-1364.011755
AE-QM7b-4093,Training,-1518.243408,-1518.370277
AE-QM7b-1418,Training,-1885.368896,-1885.488723
AE-QM7b-1231,Training,-1765.60376,-1764.644453
AE-QM7b-270,Training,-1589.10022,-1589.682742
IE-RG18-11,Training,0.239372253,-0.72
AE-QM7b-2648,Training,-1769.646729,-1769.893986
IE-ARION583-547,Training,-10.8770752,-11.405
AE-QM7b-4466,Training,-1687.970581,-1688.633445
AE-QM7b-2689,Training,-1899.962524,-1900.032159
AE-QM7b-4909,Training,-1130.041992,-1130.242214
AE-QM7b-6815,Training,-1293.738159,-1292.954187
AE-QM7b-2822,Training,-1637.836426,-1637.426741
AE-QM7b-981,Training,-1410.21106,-1409.498199
AE-QM7b-4261,Training,-1542.486938,-1542.951182
AE-QM7b-2694,Training,-1900.422119,-1900.139713
IE-HAL59-0,Training,0,-0.85
AE-QM7b-1124,Training,-1009.360107,-1010.73194
IE-ARION583-204,Training,-2.604370117,-3.157
AE-QM7b-6691,Training,-1696.991333,-1696.197279
AE-QM7b-2514,Training,-1785.004883,-1785.191442
AE-QM7b-6753,Training,-1541.626465,-1541.053299
AE-QM7b-1899,Training,-1776.098999,-1775.953883
AE-QM7b-2173,Training,-1645.073486,-1645.138652
IE-ARION583-462,Training,-11.89201355,-10.404
IE-IL174-115,Training,-93.27857971,-93.495
IE-ARION583-358,Training,-5.275764465,-5.361
AE-QM7b-6178,Training,-1309.248291,-1309.139686
AE-QM7b-1848,Training,-1518.817871,-1519.678049
AE-QM7b-2485,Training,-1747.584961,-1747.521546
AE-QM7b-1591,Training,-1373.276855,-1373.956479
AE-QM7b-4109,Training,-1560.698364,-1559.773408
IE-ARION583-253,Training,-21.46690369,-20.412
AE-QM7b-7004,Training,-1278.810913,-1276.476963
AE-QM7b-72,Training,-1295.694214,-1295.57422
AE-QM7b-1801,Training,-1753.349121,-1752.846524
AE-QM7b-4503,Training,-1650.55188,-1650.748968
AE-QM7b-961,Training,-1420.973267,-1419.871903
IE-IL174-78,Training,-77.28851318,-76.588
AE-QM7b-5476,Training,-1596.720337,-1596.106741
AE-QM7b-3659,Training,-1548.385132,-1548.903023
AE-QM7b-6256,Training,-1555.136597,-1555.556167
AE-QM7b-3061,Training,-1567.113647,-1567.033969
AE-QM7b-3446,Training,-1555.566284,-1555.178894
AE-QM7b-3531,Training,-1650.14978,-1649.712421
AE-QM7b-2629,Training,-1763.097534,-1762.580074
AE-QM7b-4121,Training,-1624.144287,-1623.754844
AE-QM7b-260,Training,-1589.684326,-1589.673141
AE-QM7b-2429,Training,-1767.32959,-1767.116143
AE-QM7b-3595,Training,-1396.735352,-1397.114057
AE-QM7b-4321,Training,-1707.101196,-1707.199151
AE-QM7b-3628,Training,-1979.396973,-1979.306427
AE-QM7b-4612,Training,-1273.037354,-1273.153004
AE-QM7b-4989,Training,-1255.734253,-1254.937853
AE-QM7b-6750,Training,-1303.600342,-1302.827941
IE-ARION583-134,Training,-17.54119873,-17.944
AE-QM7b-1560,Training,-1638.181152,-1637.900926
IE-ARION583-103,Training,-12.64842987,-12.118
IE-IL174-100,Training,-84.09626007,-85.175
IE-PNICO23-5,Training,-0.919189453,-1.32
AE-QM7b-2016,Training,-1663.056641,-1663.344039
AE-QM7b-668,Training,-1539.368286,-1538.053722
IE-SSI-248MET-298ARG-1,Training,-0.6798172,-0.855
AE-QM7b-3292,Training,-1586.550659,-1586.792614
AE-QM7b-6532,Training,-1216.657837,-1217.09107
AE-QM7b-3022,Training,-1649.824219,-1650.225443
IE-SSI-089ASP-092PHE-1,Training,-5.112991333,-5.338
AE-QM7b-132,Training,-1314.998413,-1315.255054
AE-QM7b-2332,Training,-1764.208252,-1763.763401
IE-PNICO23-20,Training,-4.136352539,-4.92
AE-QM7b-4980,Training,-1011.714233,-1012.21252
IE-IL16-1,Training,-119.4563293,-120.8
AE-QM7b-3069,Training,-1348.89917,-1350.153935
AE-QM7b-470,Training,-1597.661377,-1597.27224
AE-QM7b-527,Training,-1468.15979,-1468.017735
AE-TAE140-31,Training,-179.2684937,-182.591
AE-QM7b-5613,Training,-1466.433594,-1467.11548
AE-QM7b-5094,Training,-1857.622314,-1857.157622
AE-QM7b-6710,Training,-1438.483154,-1438.229854
AE-QM7b-5165,Training,-1565.325806,-1565.749897
AE-QM7b-1111,Training,-1415.802856,-1416.223588
IE-SSI-114ALA-160ALA-1,Training,-0.119686127,-0.487
IE-SSI-005VAL-039SER-1,Training,0.229797363,-0.158
IE-S22-20,Training,-4.528923035,-5.627
AE-TAE140-79,Training,-407.6331177,-410.066
AE-QM7b-3742,Training,-1529.35022,-1530.112715
AE-QM7b-4046,Training,-1479.771484,-1480.584493
AE-TAE140-126,Training,-61.41334534,-65.447
IE-ARION583-324,Training,-2.872467041,-3.276
AE-QM7b-641,Training,-1201.531982,-1201.206039
AE-QM7b-3407,Training,-1386.356079,-1385.827349
AE-QM7b-5440,Training,-1537.700684,-1538.48828
IE-ARION583-517,Training,-0.612792969,-1.113
AE-QM7b-6439,Training,-1572.966553,-1572.377314
AE-QM7b-4868,Training,-1340.425415,-1340.839261
AE-QM7b-2111,Training,-1341.218872,-1340.322588
AE-QM7b-2605,Training,-1896.630493,-1895.553288
AE-QM7b-1085,Training,-1285.275391,-1285.668281
AE-QM7b-3729,Training,-1974.437256,-1973.861426
AE-QM7b-5527,Training,-1846.879272,-1846.215293
AE-QM7b-160,Training,-1267.381226,-1267.793181
AE-QM7b-2751,Training,-1245.039063,-1245.917472
AE-QM7b-1382,Training,-1892.703247,-1891.68017
IE-CARBHB12-11,Training,-12.83035278,-16.296
AE-QM7b-5217,Training,-1568.953125,-1568.436545
IE-ARION583-460,Training,-8.502502441,-9.246
AE-QM7b-1175,Training,-1915.434082,-1914.589457
AE-QM7b-2001,Training,-1593.158447,-1593.063684
AE-QM7b-3535,Training,-1191.849243,-1192.363373
AE-QM7b-5347,Training,-1585.766724,-1584.969994
AE-QM7b-1953,Training,-1470.520752,-1470.013427
AE-QM7b-5182,Training,-1312.887939,-1312.453567
AE-QM7b-3030,Training,-1347.711914,-1347.894554
AE-QM7b-531,Training,-1599.854004,-1599.19277
AE-QM7b-3797,Training,-1517.439087,-1517.702996
AE-QM7b-6634,Training,-1106.947388,-1106.345394
IE-ARION583-158,Training,-7.889709473,-8.085
AE-QM7b-723,Training,-1539.540649,-1537.915853
AE-QM7b-6343,Training,-1658.232178,-1657.914199
AE-QM7b-92,Training,-1313.495117,-1312.469299
AE-QM7b-2705,Training,-1739.235718,-1738.913215
AE-QM7b-2320,Training,-1486.837769,-1486.507494
AE-QM7b-1950,Training,-1766.983765,-1767.102702
AE-QM7b-888,Training,-1210.800537,-1210.021741
AE-QM7b-3098,Training,-1841.898926,-1841.634854
AE-QM7b-3586,Training,-1525.711792,-1525.933162
AE-QM7b-2414,Training,-1490.150635,-1489.858398
AE-QM7b-113,Training,-896.7880859,-896.7416397
AE-QM7b-236,Training,-1884.442749,-1883.487917
AE-QM7b-2436,Training,-1894.734619,-1894.314578
AE-QM7b-1373,Training,-1882.553833,-1883.013613
AE-QM7b-4854,Training,-1210.912842,-1210.333861
AE-QM7b-1930,Training,-1901.973267,-1901.477889
AE-QM7b-6912,Training,-1423.977173,-1423.481582
AE-QM7b-1157,Training,-1126.16687,-1126.699119
AE-QM7b-5358,Training,-1565.22998,-1566.039778
AE-QM7b-619,Training,-1467.248657,-1466.718716
AE-QM7b-5922,Training,-1439.268311,-1439.18418
IE-ARION583-156,Training,-6.721572876,-6.167
AE-QM7b-2479,Training,-1903.218018,-1903.494809
AE-QM7b-149,Training,-1113.27063,-1113.483372
IE-ARION583-487,Training,-2.872467041,-3.114
AE-QM7b-7073,Training,-1220.814697,-1220.250943
AE-QM7b-5603,Training,-1590.037109,-1589.95912
AE-QM7b-1294,Training,-1904.633545,-1904.316304
IE-ARION583-155,Training,-10.22598267,-9.781
AE-QM7b-4115,Training,-1375.498169,-1375.321706
AE-QM7b-5421,Training,-1463.216431,-1463.337398
AE-QM7b-3108,Training,-1494.325317,-1494.958579
AE-QM7b-4318,Training,-1357.344238,-1357.641941
AE-QM7b-5188,Training,-1592.863159,-1593.395131
AE-QM7b-464,Training,-1506.076416,-1506.390404
AE-QM7b-3311,Training,-1523.758545,-1523.821772
AE-QM7b-6720,Training,-1588.715698,-1587.878257
AE-QM7b-4303,Training,-1529.005493,-1529.599048
AE-QM7b-2556,Training,-1769.512695,-1769.446225
IE-ARION583-229,Training,-21.99831009,-21.276
AE-QM7b-4092,Training,-1676.231689,-1675.794941
AE-QM7b-2293,Training,-1242.213135,-1243.616482
AE-QM7b-2823,Training,-1472.207275,-1472.405676
AE-QM7b-3015,Training,-1326.761963,-1327.193813
IE-CHB6-0,Training,-29.28958893,-34.43
AE-QM7b-386,Training,-1459.579224,-1459.516777
AE-QM7b-145,Training,-1241.557739,-1240.856692
AE-TAE140-71,Training,-396.2376709,-398.472
AE-QM7b-3560,Training,-1688.027954,-1687.890538
IE-SSI-020SER-058VAL-1,Training,0.392570496,-0.139
AE-QM7b-7013,Training,-1424.484741,-1423.057296
AE-QM7b-4422,Training,-1507.462036,-1507.061706
AE-QM7b-5638,Training,-1688.929199,-1689.015739
AE-QM7b-3737,Training,-1692.547363,-1691.508721
IE-ARION583-222,Training,0.191497803,0.392
AE-QM7b-6437,Training,-1419.248535,-1418.545368
AE-QM7b-6277,Training,-1312.543335,-1312.968697
AE-QM7b-1098,Training,-1407.721558,-1408.183843
AE-QM7b-340,Training,-1106.929565,-1108.864875
AE-QM7b-3037,Training,-1260.397217,-1261.344339
AE-QM7b-4443,Training,-1396.907593,-1396.777759
AE-QM7b-5368,Training,-1332.095215,-1331.456855
AE-QM7b-5015,Training,-1604.954712,-1605.367261
IE-ARION583-437,Training,-6.396026611,-6.025
AE-QM7b-6574,Training,-1472.42749,-1472.071781
AE-QM7b-4393,Training,-1438.730713,-1438.315998
AE-QM7b-1354,Training,-1885.981689,-1885.844241
AE-QM7b-35,Training,-905.1784058,-905.4460601
AE-QM7b-3769,Training,-1529.158691,-1529.499739
AE-QM7b-2137,Training,-1641.186157,-1641.642457
AE-QM7b-178,Training,-1243.453613,-1243.123917
AE-QM7b-833,Training,-1372.647583,-1371.848897
AE-QM7b-4821,Training,-1594.920288,-1595.465766
AE-QM7b-4582,Training,-1352.318726,-1351.887148
AE-QM7b-3810,Training,-1786.172974,-1785.445845
AE-QM7b-4668,Training,-1458.360596,-1458.579513
IE-ARION583-297,Training,-7.123718262,-7.63
AE-QM7b-280,Training,-1442.745361,-1443.192863
AE-QM7b-286,Training,-1588.966187,-1589.575439
AE-QM7b-7074,Training,-1438.120728,-1436.715206
AE-QM7b-3957,Training,-1637.242798,-1637.262003
AE-QM7b-985,Training,-1281.617798,-1281.453789
AE-QM7b-4316,Training,-1378.447266,-1377.910344
AE-QM7b-3579,Training,-1685.921509,-1685.479835
IE-ARION583-248,Training,-3.025665283,-2.99
AE-QM7b-5208,Training,-1368.213013,-1367.324575
AE-QM7b-939,Training,-1224.377686,-1223.765606
AE-QM7b-1790,Training,-1642.413208,-1641.948534
IE-ARION583-439,Training,-6.664123535,-7.446
AE-QM7b-3863,Training,-1357.55481,-1358.167223
IE-HAL59-56,Training,-1.838378906,-2.48
IE-SSI-249ILE-269MET-1,Training,0.057449341,-0.594
AE-QM7b-6957,Training,-1201.579834,-1201.553537
AE-QM7b-5133,Training,-1514.00293,-1514.595507
AE-QM7b-1447,Training,-1593.961548,-1592.980321
AE-QM7b-2077,Training,-1750.840454,-1750.780634
AE-QM7b-7034,Training,-1388.082275,-1388.19397
AE-QM7b-4915,Training,-1302.757813,-1303.024632
AE-QM7b-229,Training,-1735.770752,-1735.677534
AE-QM7b-3662,Training,-1684.447021,-1684.824923
AE-QM7b-3519,Training,-1501.123413,-1501.100283
AE-QM7b-5552,Training,-1589.481689,-1590.431974
IE-ARION583-325,Training,-13.77108574,-12.777
AE-QM7b-1126,Training,-1178.474487,-1178.424668
AE-QM7b-7189,Training,-1106.182739,-1107.628995
AE-QM7b-2276,Training,-1904.405273,-1904.233229
AE-QM7b-1286,Training,-1769.050659,-1768.708658
AE-QM7b-6924,Training,-1417.592163,-1414.801095
AE-QM7b-520,Training,-1501.537842,-1502.313322
AE-QM7b-914,Training,-1335.793823,-1335.248241
AE-QM7b-3088,Training,-1518.071045,-1517.748208
AE-QM7b-4552,Training,-1417.437622,-1416.209193
AE-QM7b-2010,Training,-1622.323608,-1623.175451
AE-QM7b-7058,Training,-1536.170288,-1535.922389
AE-QM7b-6701,Training,-1553.786499,-1552.94263
AE-QM7b-4086,Training,-1359.929443,-1359.733082
IE-ARION583-573,Training,-4.634246826,-5.167
AE-QM7b-718,Training,-1227.489502,-1227.76575
AE-QM7b-3220,Training,-1850.382202,-1849.903072
AE-QM7b-2525,Training,-1628.759399,-1628.217538
AE-QM7b-89,Training,-1328.202148,-1326.581904
AE-QM7b-6240,Training,-1519.642456,-1519.470942
AE-QM7b-141,Training,-1245.856934,-1245.231656
AE-QM7b-301,Training,-1277.690674,-1278.425215
AE-TAE140-102,Training,-310.9362793,-312.219
IE-SSI-035ASN-172GLU-1,Training,-10.51322937,-10.669
AE-QM7b-4421,Training,-1372.185303,-1372.153857
AE-QM7b-393,Training,-1478.748169,-1478.633292
AE-QM7b-5610,Training,-1491.328369,-1491.87501
AE-QM7b-1505,Training,-1888.739258,-1887.849615
AE-QM7b-6286,Training,-1466.893188,-1467.248705
AE-QM7b-1394,Training,-1885.043335,-1885.713024
AE-QM7b-2199,Training,-2044.373657,-2043.110493
AE-QM7b-5591,Training,-1393.299316,-1393.741479
AE-QM7b-2549,Training,-1644.002686,-1644.67644
AE-QM7b-5472,Training,-1289.13147,-1289.062684
IE-SSI-236PHE-262VAL-1,Training,-1.675605774,-1.889
AE-QM7b-6789,Training,-1455.230957,-1454.703076
AE-QM7b-2698,Training,-1596.145874,-1596.465159
AE-QM7b-4981,Training,-1702.563843,-1702.499342
AE-QM7b-1481,Training,-1891.439331,-1890.401494
AE-QM7b-2977,Training,-1601.373779,-1601.389582
AE-QM7b-1513,Training,-2032.595093,-2032.582624
AE-TAE140-53,Training,-801.2320557,-804.017
AE-QM7b-4090,Training,-1362.28479,-1363.354791
IE-IL174-171,Training,-81.61636353,-81.49
AE-QM7b-2567,Training,-1462.536621,-1461.672733
AE-QM7b-2073,Training,-1898.928467,-1897.653628
AE-QM7b-3142,Training,-1708.786377,-1707.460663
AE-QM7b-5508,Training,-1579.668945,-1580.040261
AE-QM7b-6490,Training,-1448.594238,-1447.672977
AE-QM7b-3995,Training,-1982.863159,-1981.8912
AE-QM7b-6914,Training,-1302.978027,-1303.249209
IE-IL174-27,Training,-78.89709473,-79.062
IE-ARION583-51,Training,-17.92419434,-17.612
AE-QM7b-2712,Training,-1477.033081,-1477.947343
AE-QM7b-3485,Training,-1708.614014,-1708.783433
IE-ARION583-376,Training,-5.61088562,-5.929
AE-QM7b-4935,Training,-1292.942261,-1292.905104
AE-QM7b-1659,Training,-1642.891968,-1642.926554
AE-QM7b-6895,Training,-1367.217285,-1366.862991
AE-QM7b-6123,Training,-1572.966553,-1573.265532
AE-QM7b-3670,Training,-1702.71582,-1703.017891
AE-QM7b-3312,Training,-1833.530396,-1832.497023
AE-QM7b-1304,Training,-1907.429443,-1907.194755
AE-QM7b-2213,Training,-1632.474487,-1631.751422
AE-QM7b-2668,Training,-1893.643066,-1893.103208
AE-QM7b-3438,Training,-1531.858887,-1532.184605
AE-QM7b-6410,Training,-1105.712158,-1105.748419
AE-QM7b-2385,Training,-1916.547363,-1916.556152
AE-TAE140-4,Training,-325.0866699,-324.945
AE-QM7b-4395,Training,-1575.118164,-1574.930523
AE-QM7b-250,Training,-1613.707642,-1613.387998
AE-QM7b-148,Training,-1392.84375,-1392.722151
AE-QM7b-2842,Training,-1600.875854,-1601.352648
AE-QM7b-4039,Training,-1639.923706,-1640.137228
IE-SSI-007VAL-191TYR-1,Training,-0.995788574,-1.152
AE-QM7b-1883,Training,-1774.683105,-1774.556427
AE-QM7b-4283,Training,-1681.497925,-1681.367877
AE-QM7b-3925,Training,-1510.353638,-1510.798091
IE-ARION583-578,Training,-18.00079346,-17.149
AE-QM7b-3559,Training,-1832.419678,-1831.951184
AE-QM7b-1742,Training,-1761.181396,-1760.900186
IE-S66-54,Training,-2.853317261,-2.91
AE-QM7b-1052,Training,-1299.867432,-1300.353697
AE-QM7b-3070,Training,-1676.710449,-1676.443001
IE-IL174-148,Training,-99.57885742,-99.699
AE-QM7b-2505,Training,-1776.885376,-1776.980986
AE-QM7b-1113,Training,-1411.130249,-1410.841513
AE-QM7b-818,Training,-1385.97583,-1384.828125
AE-QM7b-6308,Training,-1729.326904,-1729.570285
AE-QM7b-5516,Training,-1553.106689,-1553.626545
AE-QM7b-2475,Training,-1601.603516,-1602.037912
AE-QM7b-203,Training,-1264.950439,-1264.818572
IE-ARION583-577,Training,-20.45196533,-19.995
AE-QM7b-306,Training,-1739.054932,-1738.652375
AE-QM7b-298,Training,-1442.553833,-1442.782985
AE-QM7b-3103,Training,-1525.290527,-1523.395503
IE-ARION583-443,Training,-10.9728241,-8.722
IE-ARION583-533,Training,1.302185059,1.193
AE-QM7b-4710,Training,-1578.413208,-1578.92217
AE-QM7b-771,Training,-1677.364014,-1676.473284
AE-QM7b-6154,Training,-1261.460083,-1261.335968
AE-QM7b-4313,Training,-1435.973145,-1435.59992
AE-QM7b-1503,Training,-1729.985107,-1730.051141
AE-QM7b-5761,Training,-1398.431396,-1398.845338
AE-QM7b-780,Training,-1681.078979,-1679.68743
AE-QM7b-3631,Training,-1709.628906,-1708.855288
AE-QM7b-1166,Training,-1124.950806,-1126.208857
AE-QM7b-5331,Training,-1847.128296,-1846.974672
AE-QM7b-3876,Training,-1681.03833,-1680.550473
AE-QM7b-1838,Training,-1772.959717,-1772.884082
AE-QM7b-5113,Training,-1379.233765,-1379.953268
AE-QM7b-6183,Training,-1037.202637,-1037.369668
AE-QM7b-3048,Training,-1322.778809,-1321.968025
IE-ARION583-563,Training,-10.55152893,-10.934
AE-QM7b-5503,Training,-1476.602173,-1476.8272
IE-IL16-14,Training,-109.6899414,-110.98
AE-QM7b-3759,Training,-1676.518921,-1676.301173
AE-QM7b-5285,Training,-1708.366211,-1707.968394
AE-QM7b-4247,Training,-1525.194702,-1525.336903
AE-QM7b-3938,Training,-1641.800415,-1642.483675
AE-QM7b-293,Training,-1739.236938,-1739.148824
AE-QM7b-4328,Training,-1531.820557,-1532.241883
AE-QM7b-4803,Training,-1705.991699,-1705.364796
AE-QM7b-2154,Training,-1750.572388,-1751.198877
AE-QM7b-5382,Training,-1288.882568,-1289.120106
IE-ARION583-431,Training,-9.038696289,-9.403
AE-QM7b-3001,Training,-1129.716431,-1131.234679
AE-QM7b-330,Training,-1331.445435,-1330.90668
IE-SSI-083ASP-105TYR-1,Training,4.308700562,3.567
AE-QM7b-6337,Training,-1538.399658,-1538.566341
AE-TAE140-67,Training,-631.0043945,-635.101
AE-QM7b-1222,Training,-2176.738281,-2175.189734
AE-QM7b-1997,Training,-1445.338745,-1445.817708
AE-QM7b-632,Training,-1468.849243,-1468.991225
IE-CHB6-4,Training,-18.11569214,-25.63
AE-QM7b-7057,Training,-1217.014648,-1216.806598
AE-QM7b-3879,Training,-1826.885498,-1827.330954
AE-QM7b-669,Training,-1409.970459,-1408.509919
IE-ARION583-409,Training,-11.66221619,-11.318
IE-ARION583-242,Training,2.872467041,3.167
AE-QM7b-562,Training,-1445.781738,-1445.764138
AE-QM7b-357,Training,-1608.050171,-1607.894749
AE-QM7b-2300,Training,-1650.781616,-1650.557705
AE-QM7b-2000,Training,-1753.119263,-1753.094419
AE-QM7b-744,Training,-1418.702759,-1417.848249
AE-QM7b-2990,Training,-1776.502319,-1776.71532
AE-QM7b-717,Training,-1388.350342,-1387.966952
IE-ARION583-273,Training,-22.53929138,-21.234
AE-QM7b-1084,Training,-1552.075317,-1552.008742
AE-QM7b-3775,Training,-1678.127563,-1677.83811
AE-QM7b-1476,Training,-1889.486084,-1888.69921
AE-QM7b-5160,Training,-1486.196167,-1486.87314
AE-QM7b-6760,Training,-1279.567383,-1279.212506
AE-QM7b-5134,Training,-1285.837769,-1286.006888
IE-SSI-015THR-060HIE-1,Training,-8.502502441,-8.898
IE-SSI-013ASP-016GLU-1,Training,64.11346436,62.779
AE-QM7b-5143,Training,-1601.048218,-1600.514668
AE-QM7b-2620,Training,-1503.63208,-1503.762471
IE-SSI-027ALA-102ASN-1,Training,-1.263885498,-1.332
