System label,Subset,Prediction,Reference
AE-QM7b-1478,Training,-1882.611328,-1882.661948
AE-QM7b-183,Training,-970.3690186,-970.4576613
AE-QM7b-5490,Training,-1285.136353,-1284.381323
AE-QM7b-5475,Training,-1312.999268,-1313.936463
AE-QM7b-6969,Training,-1282.382446,-1280.411532
AE-QM7b-1699,Training,-1774.286987,-1774.654983
IE-ARION583-16,Training,-16.27731323,-16.897
AE-QM7b-1557,Training,-1493.315186,-1493.83191
IE-ARION583-390,Training,-7.391815186,-7.048
AE-QM7b-4389,Training,-1849.721558,-1849.650238
IE-IL174-137,Training,-93.60412598,-93.444
AE-QM7b-4342,Training,-1394.580933,-1394.940123
AE-QM7b-4296,Training,-1578.804565,-1579.070242
AE-QM7b-2645,Training,-1525.448486,-1526.303195
AE-QM7b-1677,Training,-1901.683594,-1901.269495
AE-QM7b-4077,Training,-1514.911255,-1515.16267
AE-QM7b-5047,Training,-1592.722778,-1593.104673
AE-QM7b-7170,Training,-1345.231934,-1345.419757
AE-QM7b-5471,Training,-1295.343262,-1295.237087
AE-QM7b-6357,Training,-1441.66333,-1441.806496
AE-QM7b-5518,Training,-1501.304199,-1501.237098
AE-QM7b-589,Training,-1485.116943,-1485.114362
IE-IL174-77,Training,-78.28430176,-78.053
AE-QM7b-4005,Training,-1832.678223,-1832.101301
AE-QM7b-2158,Training,-1186.646362,-1184.611484
AE-QM7b-4864,Training,-1334.723511,-1336.097949
AE-QM7b-2950,Training,-1754.847534,-1754.988895
AE-QM7b-3698,Training,-1679.046753,-1678.98383
AE-QM7b-3369,Training,-1388.414673,-1388.234092
AE-QM7b-486,Training,-1355.676025,-1355.172365
AE-TAE140-88,Training,-132.8563843,-132.721
AE-QM7b-3857,Training,-1504.225708,-1504.080383
AE-QM7b-681,Training,-1541.264038,-1540.131434
AE-QM7b-5579,Training,-1435.693481,-1436.672323
AE-QM7b-1572,Training,-1498.696167,-1498.36341
AE-QM7b-3225,Training,-1709.265137,-1709.046049
AE-QM7b-5825,Training,-1278.825317,-1279.301322
AE-QM7b-2758,Training,-1641.508423,-1641.275662
IE-IL16-9,Training,-111.8538666,-112.75
AE-QM7b-3675,Training,-1707.369263,-1706.656875
AE-QM7b-6866,Training,-1412.986572,-1412.258591
AE-QM7b-6313,Training,-1391.877441,-1391.655791
IE-S66-51,Training,-2.949066162,-4.15
AE-QM7b-2780,Training,-1211.4552,-1212.858299
IE-SSI-012LEU-070MET-1,Training,-0.517044067,-0.763
AE-QM7b-1996,Training,-1606.177979,-1606.052331
AE-QM7b-2474,Training,-1763.199219,-1762.381595
AE-QM7b-6235,Training,-1506.079712,-1505.639477
AE-QM7b-4819,Training,-1706.542236,-1706.655413
AE-QM7b-5629,Training,-1328.34668,-1328.129973
AE-QM7b-2210,Training,-1657.134644,-1657.43079
AE-QM7b-4730,Training,-1363.773804,-1364.011755
AE-QM7b-4093,Training,-1517.77417,-1518.370277
AE-QM7b-1418,Training,-1885.234863,-1885.488723
AE-QM7b-1231,Training,-1764.655884,-1764.644453
AE-QM7b-270,Training,-1589.684326,-1589.682742
IE-RG18-11,Training,0.086174011,-0.72
AE-QM7b-2648,Training,-1770.111084,-1769.893986
IE-ARION583-547,Training,-11.18347168,-11.405
AE-QM7b-4466,Training,-1688.525879,-1688.633445
AE-QM7b-2689,Training,-1900.189941,-1900.032159
AE-QM7b-4909,Training,-1129.838501,-1130.242214
AE-QM7b-6815,Training,-1293.709473,-1292.954187
AE-QM7b-2822,Training,-1637.501343,-1637.426741
AE-QM7b-981,Training,-1410.503052,-1409.498199
AE-QM7b-4261,Training,-1542.477417,-1542.951182
AE-QM7b-2694,Training,-1900.381348,-1900.139713
IE-HAL59-0,Training,-0.306396484,-0.85
AE-QM7b-1124,Training,-1009.013,-1010.73194
IE-ARION583-204,Training,-2.872467041,-3.157
AE-QM7b-6691,Training,-1697.525146,-1696.197279
AE-QM7b-2514,Training,-1785.699097,-1785.191442
AE-QM7b-6753,Training,-1541.844238,-1541.053299
AE-QM7b-1899,Training,-1775.972168,-1775.953883
AE-QM7b-2173,Training,-1644.860474,-1645.138652
IE-ARION583-462,Training,-10.84835052,-10.404
IE-IL174-115,Training,-92.87643433,-93.495
IE-ARION583-358,Training,-5.294914246,-5.361
AE-QM7b-6178,Training,-1309.080811,-1309.139686
AE-QM7b-1848,Training,-1519.01416,-1519.678049
AE-QM7b-2485,Training,-1747.477295,-1747.521546
AE-QM7b-1591,Training,-1373.635864,-1373.956479
AE-QM7b-4109,Training,-1560.497314,-1559.773408
IE-ARION583-253,Training,-21.84989929,-20.412
AE-QM7b-7004,Training,-1278.973755,-1276.476963
AE-QM7b-72,Training,-1296.096313,-1295.57422
AE-QM7b-1801,Training,-1753.298828,-1752.846524
AE-QM7b-4503,Training,-1651.040161,-1650.748968
AE-QM7b-961,Training,-1420.942139,-1419.871903
IE-IL174-78,Training,-77.51831055,-76.588
AE-QM7b-5476,Training,-1596.957275,-1596.106741
AE-QM7b-3659,Training,-1548.586182,-1548.903023
AE-QM7b-6256,Training,-1555.715942,-1555.556167
AE-QM7b-3061,Training,-1566.069946,-1567.033969
AE-QM7b-3446,Training,-1555.154541,-1555.178894
AE-QM7b-3531,Training,-1650.025269,-1649.712421
AE-QM7b-2629,Training,-1762.776733,-1762.580074
AE-QM7b-4121,Training,-1623.904907,-1623.754844
AE-QM7b-260,Training,-1589.645996,-1589.673141
AE-QM7b-2429,Training,-1767.545044,-1767.116143
AE-QM7b-3595,Training,-1397.252319,-1397.114057
AE-QM7b-4321,Training,-1707.024536,-1707.199151
AE-QM7b-3628,Training,-1979.3396,-1979.306427
AE-QM7b-4612,Training,-1272.697388,-1273.153004
AE-QM7b-4989,Training,-1255.432617,-1254.937853
AE-QM7b-6750,Training,-1303.480713,-1302.827941
IE-ARION583-134,Training,-17.53162384,-17.944
AE-QM7b-1560,Training,-1637.640137,-1637.900926
IE-ARION583-103,Training,-12.86865234,-12.118
IE-IL174-100,Training,-84.33563232,-85.175
IE-PNICO23-5,Training,-0.995788574,-1.32
AE-QM7b-2016,Training,-1663.05188,-1663.344039
AE-QM7b-668,Training,-1539.004395,-1538.053722
IE-SSI-248MET-298ARG-1,Training,-0.703754425,-0.855
AE-QM7b-3292,Training,-1586.694214,-1586.792614
AE-QM7b-6532,Training,-1216.490234,-1217.09107
AE-QM7b-3022,Training,-1650.006104,-1650.225443
IE-SSI-089ASP-092PHE-1,Training,-4.88319397,-5.338
AE-QM7b-132,Training,-1315.357422,-1315.255054
AE-QM7b-2332,Training,-1764.327881,-1763.763401
IE-PNICO23-20,Training,-4.308700562,-4.92
AE-QM7b-4980,Training,-1011.144531,-1012.21252
IE-IL16-1,Training,-120.5861664,-120.8
AE-QM7b-3069,Training,-1348.793823,-1350.153935
AE-QM7b-470,Training,-1597.381348,-1597.27224
AE-QM7b-527,Training,-1468.155029,-1468.017735
AE-TAE140-31,Training,-179.2708893,-182.591
AE-QM7b-5613,Training,-1466.25647,-1467.11548
AE-QM7b-5094,Training,-1857.648682,-1857.157622
AE-QM7b-6710,Training,-1438.844604,-1438.229854
AE-QM7b-5165,Training,-1565.598633,-1565.749897
AE-QM7b-1111,Training,-1416.45874,-1416.223588
IE-SSI-114ALA-160ALA-1,Training,-0.426082611,-0.487
IE-SSI-005VAL-039SER-1,Training,-0.01914978,-0.158
IE-S22-20,Training,-4.078903198,-5.627
AE-TAE140-79,Training,-407.5038452,-410.066
AE-QM7b-3742,Training,-1529.723633,-1530.112715
AE-QM7b-4046,Training,-1480.863037,-1480.584493
AE-TAE140-126,Training,-62.97405243,-65.447
IE-ARION583-324,Training,-3.102264404,-3.276
AE-QM7b-641,Training,-1201.675659,-1201.206039
AE-QM7b-3407,Training,-1386.308228,-1385.827349
AE-QM7b-5440,Training,-1538.126831,-1538.48828
IE-ARION583-517,Training,-0.804290771,-1.113
AE-QM7b-6439,Training,-1573.292114,-1572.377314
AE-QM7b-4868,Training,-1339.932251,-1340.839261
AE-QM7b-2111,Training,-1341.580322,-1340.322588
AE-QM7b-2605,Training,-1895.976929,-1895.553288
AE-QM7b-1085,Training,-1285.579346,-1285.668281
AE-QM7b-3729,Training,-1974.494629,-1973.861426
AE-QM7b-5527,Training,-1846.752441,-1846.215293
AE-QM7b-160,Training,-1267.247192,-1267.793181
AE-QM7b-2751,Training,-1245.637573,-1245.917472
AE-QM7b-1382,Training,-1892.473389,-1891.68017
IE-CARBHB12-11,Training,-14.01763916,-16.296
AE-QM7b-5217,Training,-1568.462402,-1568.436545
IE-ARION583-460,Training,-8.521652222,-9.246
AE-QM7b-1175,Training,-1914.533936,-1914.589457
AE-QM7b-2001,Training,-1592.907104,-1593.063684
AE-QM7b-3535,Training,-1191.79187,-1192.363373
AE-QM7b-5347,Training,-1586.288452,-1584.969994
AE-QM7b-1953,Training,-1470.432129,-1470.013427
AE-QM7b-5182,Training,-1313.256592,-1312.453567
AE-QM7b-3030,Training,-1348.027832,-1347.894554
AE-QM7b-531,Training,-1599.334595,-1599.19277
AE-QM7b-3797,Training,-1517.97522,-1517.702996
AE-QM7b-6634,Training,-1106.360962,-1106.345394
IE-ARION583-158,Training,-8.349304199,-8.085
AE-QM7b-723,Training,-1539.004395,-1537.915853
AE-QM7b-6343,Training,-1658.217773,-1657.914199
AE-QM7b-92,Training,-1313.320313,-1312.469299
AE-QM7b-2705,Training,-1739.051392,-1738.913215
AE-QM7b-2320,Training,-1486.957397,-1486.507494
AE-QM7b-1950,Training,-1766.952637,-1767.102702
AE-QM7b-888,Training,-1210.886719,-1210.021741
AE-QM7b-3098,Training,-1841.563721,-1841.634854
AE-QM7b-3586,Training,-1525.702148,-1525.933162
AE-QM7b-2414,Training,-1489.791626,-1489.858398
AE-QM7b-113,Training,-896.6995239,-896.7416397
AE-QM7b-236,Training,-1883.983154,-1883.487917
AE-QM7b-2436,Training,-1894.65564,-1894.314578
AE-QM7b-1373,Training,-1883.128296,-1883.013613
AE-QM7b-4854,Training,-1210.888916,-1210.333861
AE-QM7b-1930,Training,-1901.760132,-1901.477889
AE-QM7b-6912,Training,-1422.947876,-1423.481582
AE-QM7b-1157,Training,-1124.977173,-1126.699119
AE-QM7b-5358,Training,-1565.885864,-1566.039778
AE-QM7b-619,Training,-1467.598145,-1466.718716
AE-QM7b-5922,Training,-1438.94043,-1439.18418
IE-ARION583-156,Training,-7.219467163,-6.167
AE-QM7b-2479,Training,-1903.311279,-1903.494809
AE-QM7b-149,Training,-1113.366455,-1113.483372
IE-ARION583-487,Training,-3.207588196,-3.114
AE-QM7b-7073,Training,-1221.738647,-1220.250943
AE-QM7b-5603,Training,-1590.118408,-1589.95912
AE-QM7b-1294,Training,-1904.288818,-1904.316304
IE-ARION583-155,Training,-10.14938354,-9.781
AE-QM7b-4115,Training,-1375.392822,-1375.321706
AE-QM7b-5421,Training,-1463.096802,-1463.337398
AE-QM7b-3108,Training,-1494.057129,-1494.958579
AE-QM7b-4318,Training,-1357.066528,-1357.641941
AE-QM7b-5188,Training,-1592.714722,-1593.395131
AE-QM7b-464,Training,-1506.301392,-1506.390404
AE-QM7b-3311,Training,-1523.710571,-1523.821772
AE-QM7b-6720,Training,-1588.550537,-1587.878257
AE-QM7b-4303,Training,-1529.340698,-1529.599048
AE-QM7b-2556,Training,-1769.651489,-1769.446225
IE-ARION583-229,Training,-21.33285522,-21.276
AE-QM7b-4092,Training,-1675.982788,-1675.794941
AE-QM7b-2293,Training,-1242.486084,-1243.616482
AE-QM7b-2823,Training,-1472.877563,-1472.405676
AE-QM7b-3015,Training,-1326.42688,-1327.193813
IE-CHB6-0,Training,-29.21298981,-34.43
AE-QM7b-386,Training,-1459.347046,-1459.516777
AE-QM7b-145,Training,-1240.95459,-1240.856692
AE-TAE140-71,Training,-396.5201416,-398.472
AE-QM7b-3560,Training,-1687.836548,-1687.890538
IE-SSI-020SER-058VAL-1,Training,0.177135468,-0.139
AE-QM7b-7013,Training,-1423.591797,-1423.057296
AE-QM7b-4422,Training,-1507.404541,-1507.061706
AE-QM7b-5638,Training,-1688.866943,-1689.015739
AE-QM7b-3737,Training,-1692.547363,-1691.508721
IE-ARION583-222,Training,0.057449341,0.392
AE-QM7b-6437,Training,-1419.219849,-1418.545368
AE-QM7b-6277,Training,-1313.022095,-1312.968697
AE-QM7b-1098,Training,-1407.841309,-1408.183843
AE-QM7b-340,Training,-1106.532227,-1108.864875
AE-QM7b-3037,Training,-1260.938232,-1261.344339
AE-QM7b-4443,Training,-1397.175781,-1396.777759
AE-QM7b-5368,Training,-1332.827759,-1331.456855
AE-QM7b-5015,Training,-1605.304199,-1605.367261
IE-ARION583-437,Training,-6.510925293,-6.025
AE-QM7b-6574,Training,-1472.891846,-1472.071781
AE-QM7b-4393,Training,-1438.577515,-1438.315998
AE-QM7b-1354,Training,-1885.636963,-1885.844241
AE-QM7b-35,Training,-905.1856079,-905.4460601
AE-QM7b-3769,Training,-1529.283203,-1529.499739
AE-QM7b-2137,Training,-1641.183716,-1641.642457
AE-QM7b-178,Training,-1243.348267,-1243.123917
AE-QM7b-833,Training,-1372.67627,-1371.848897
AE-QM7b-4821,Training,-1595.116577,-1595.465766
AE-QM7b-4582,Training,-1351.923828,-1351.887148
AE-QM7b-3810,Training,-1785.885742,-1785.445845
AE-QM7b-4668,Training,-1458.33667,-1458.579513
IE-ARION583-297,Training,-7.659912109,-7.63
AE-QM7b-280,Training,-1443.185791,-1443.192863
AE-QM7b-286,Training,-1589.291748,-1589.575439
AE-QM7b-7074,Training,-1437.507935,-1436.715206
AE-QM7b-3957,Training,-1637.252319,-1637.262003
AE-QM7b-985,Training,-1282.359741,-1281.453789
AE-QM7b-4316,Training,-1378.073853,-1377.910344
AE-QM7b-3579,Training,-1685.442749,-1685.479835
IE-ARION583-248,Training,-3.025665283,-2.99
AE-QM7b-5208,Training,-1368.19873,-1367.324575
AE-QM7b-939,Training,-1224.731934,-1223.765606
AE-QM7b-1790,Training,-1641.757324,-1641.948534
IE-ARION583-439,Training,-7.200317383,-7.446
AE-QM7b-3863,Training,-1357.861206,-1358.167223
IE-HAL59-56,Training,-2.451171875,-2.48
IE-SSI-249ILE-269MET-1,Training,-0.057449341,-0.594
AE-QM7b-6957,Training,-1202.652222,-1201.553537
AE-QM7b-5133,Training,-1514.383423,-1514.595507
AE-QM7b-1447,Training,-1594.36377,-1592.980321
AE-QM7b-2077,Training,-1750.4646,-1750.780634
AE-QM7b-7034,Training,-1388.10144,-1388.19397
AE-QM7b-4915,Training,-1302.896606,-1303.024632
AE-QM7b-229,Training,-1735.531372,-1735.677534
AE-QM7b-3662,Training,-1684.734253,-1684.824923
AE-QM7b-3519,Training,-1501.621338,-1501.100283
AE-QM7b-5552,Training,-1589.469727,-1590.431974
IE-ARION583-325,Training,-13.44075203,-12.777
AE-QM7b-1126,Training,-1178.136963,-1178.424668
AE-QM7b-7189,Training,-1106.795532,-1107.628995
AE-QM7b-2276,Training,-1904.402832,-1904.233229
AE-QM7b-1286,Training,-1768.773071,-1768.708658
AE-QM7b-6924,Training,-1416.711182,-1414.801095
AE-QM7b-520,Training,-1501.992676,-1502.313322
AE-QM7b-914,Training,-1335.908691,-1335.248241
AE-QM7b-3088,Training,-1518.01355,-1517.748208
AE-QM7b-4552,Training,-1416.458496,-1416.209193
AE-QM7b-2010,Training,-1622.551025,-1623.175451
AE-QM7b-7058,Training,-1536.25647,-1535.922389
AE-QM7b-6701,Training,-1553.5448,-1552.94263
AE-QM7b-4086,Training,-1360.111328,-1359.733082
IE-ARION583-573,Training,-4.90234375,-5.167
AE-QM7b-718,Training,-1228.08313,-1227.76575
AE-QM7b-3220,Training,-1849.989624,-1849.903072
AE-QM7b-2525,Training,-1628.505737,-1628.217538
AE-QM7b-89,Training,-1327.740112,-1326.581904
AE-QM7b-6240,Training,-1519.733398,-1519.470942
AE-QM7b-141,Training,-1245.244141,-1245.231656
AE-QM7b-301,Training,-1277.547119,-1278.425215
AE-TAE140-102,Training,-309.1434021,-312.219
IE-SSI-035ASN-172GLU-1,Training,-10.47492981,-10.669
AE-QM7b-4421,Training,-1372.348022,-1372.153857
AE-QM7b-393,Training,-1478.678711,-1478.633292
AE-QM7b-5610,Training,-1490.710815,-1491.87501
AE-QM7b-1505,Training,-1888.662598,-1887.849615
AE-QM7b-6286,Training,-1467.49646,-1467.248705
AE-QM7b-1394,Training,-1885.368896,-1885.713024
AE-QM7b-2199,Training,-2043.787231,-2043.110493
AE-QM7b-5591,Training,-1393.265747,-1393.741479
AE-QM7b-2549,Training,-1644.285156,-1644.67644
AE-QM7b-5472,Training,-1289.311035,-1289.062684
IE-SSI-236PHE-262VAL-1,Training,-1.819229126,-1.889
AE-QM7b-6789,Training,-1455.695435,-1454.703076
AE-QM7b-2698,Training,-1596.622192,-1596.465159
AE-QM7b-4981,Training,-1702.769775,-1702.499342
AE-QM7b-1481,Training,-1891.381958,-1890.401494
AE-QM7b-2977,Training,-1601.637085,-1601.389582
AE-QM7b-1513,Training,-2032.757813,-2032.582624
AE-TAE140-53,Training,-800.7341309,-804.017
AE-QM7b-4090,Training,-1362.543335,-1363.354791
IE-IL174-171,Training,-81.92276001,-81.49
AE-QM7b-2567,Training,-1462.847778,-1461.672733
AE-QM7b-2073,Training,-1897.891968,-1897.653628
AE-QM7b-3142,Training,-1707.752319,-1707.460663
AE-QM7b-5508,Training,-1579.673706,-1580.040261
AE-QM7b-6490,Training,-1448.170532,-1447.672977
AE-QM7b-3995,Training,-1982.365234,-1981.8912
AE-QM7b-6914,Training,-1302.221558,-1303.249209
IE-IL174-27,Training,-79.20349121,-79.062
IE-ARION583-51,Training,-16.26773834,-17.612
AE-QM7b-2712,Training,-1477.708008,-1477.947343
AE-QM7b-3485,Training,-1708.939575,-1708.783433
IE-ARION583-376,Training,-5.639610291,-5.929
AE-QM7b-4935,Training,-1292.678955,-1292.905104
AE-QM7b-1659,Training,-1643.097778,-1642.926554
AE-QM7b-6895,Training,-1367.126343,-1366.862991
AE-QM7b-6123,Training,-1573.464478,-1573.265532
AE-QM7b-3670,Training,-1703.060547,-1703.017891
AE-QM7b-3312,Training,-1832.62085,-1832.497023
AE-QM7b-1304,Training,-1907.065552,-1907.194755
AE-QM7b-2213,Training,-1632.546265,-1631.751422
AE-QM7b-2668,Training,-1893.487427,-1893.103208
AE-QM7b-3438,Training,-1532.356689,-1532.184605
AE-QM7b-6410,Training,-1106.483032,-1105.748419
AE-QM7b-2385,Training,-1916.619263,-1916.556152
AE-TAE140-4,Training,-325.5845642,-324.945
AE-QM7b-4395,Training,-1574.897949,-1574.930523
AE-QM7b-250,Training,-1613.334229,-1613.387998
AE-QM7b-148,Training,-1392.891602,-1392.722151
AE-QM7b-2842,Training,-1601.081665,-1601.352648
AE-QM7b-4039,Training,-1640.565308,-1640.137228
IE-SSI-007VAL-191TYR-1,Training,-0.995788574,-1.152
AE-QM7b-1883,Training,-1774.97522,-1774.556427
AE-QM7b-4283,Training,-1680.96167,-1681.367877
AE-QM7b-3925,Training,-1511.44519,-1510.798091
IE-ARION583-578,Training,-18.00079346,-17.149
AE-QM7b-3559,Training,-1832.199463,-1831.951184
AE-QM7b-1742,Training,-1760.805542,-1760.900186
IE-S66-54,Training,-2.661819458,-2.91
AE-QM7b-1052,Training,-1299.766968,-1300.353697
AE-QM7b-3070,Training,-1676.212524,-1676.443001
IE-IL174-148,Training,-99.61715698,-99.699
AE-QM7b-2505,Training,-1777.043335,-1776.980986
AE-QM7b-1113,Training,-1411.13501,-1410.841513
AE-QM7b-818,Training,-1385.544922,-1384.828125
AE-QM7b-6308,Training,-1729.853516,-1729.570285
AE-QM7b-5516,Training,-1553.314941,-1553.626545
AE-QM7b-2475,Training,-1601.964966,-1602.037912
AE-QM7b-203,Training,-1265.041382,-1264.818572
IE-ARION583-577,Training,-19.08275604,-19.995
AE-QM7b-306,Training,-1738.873047,-1738.652375
AE-QM7b-298,Training,-1442.649536,-1442.782985
AE-QM7b-3103,Training,-1524.840454,-1523.395503
IE-ARION583-443,Training,-10.7717514,-8.722
IE-ARION583-533,Training,1.436233521,1.193
AE-QM7b-4710,Training,-1579.049927,-1578.92217
AE-QM7b-771,Training,-1677.967163,-1676.473284
AE-QM7b-6154,Training,-1261.627563,-1261.335968
AE-QM7b-4313,Training,-1435.437012,-1435.59992
AE-QM7b-1503,Training,-1730.281982,-1730.051141
AE-QM7b-5761,Training,-1397.957397,-1398.845338
AE-QM7b-780,Training,-1681.299194,-1679.68743
AE-QM7b-3631,Training,-1710.050293,-1708.855288
AE-QM7b-1166,Training,-1123.892822,-1126.208857
AE-QM7b-5331,Training,-1847.286255,-1846.974672
AE-QM7b-3876,Training,-1680.96167,-1680.550473
AE-QM7b-1838,Training,-1772.772949,-1772.884082
AE-QM7b-5113,Training,-1379.461182,-1379.953268
AE-QM7b-6183,Training,-1036.570679,-1037.369668
AE-QM7b-3048,Training,-1322.577759,-1321.968025
IE-ARION583-563,Training,-10.22598267,-10.934
AE-QM7b-5503,Training,-1476.482422,-1476.8272
IE-IL16-14,Training,-110.9921265,-110.98
AE-QM7b-3759,Training,-1676.423218,-1676.301173
AE-QM7b-5285,Training,-1708.249023,-1707.968394
AE-QM7b-4247,Training,-1525.252197,-1525.336903
AE-QM7b-3938,Training,-1642.786621,-1642.483675
AE-QM7b-293,Training,-1739.035889,-1739.148824
AE-QM7b-4328,Training,-1531.858887,-1532.241883
AE-QM7b-4803,Training,-1705.489014,-1705.364796
AE-QM7b-2154,Training,-1750.713623,-1751.198877
AE-QM7b-5382,Training,-1289.002197,-1289.120106
IE-ARION583-431,Training,-9.345092773,-9.403
AE-QM7b-3001,Training,-1129.788208,-1131.234679
AE-QM7b-330,Training,-1330.887695,-1330.90668
IE-SSI-083ASP-105TYR-1,Training,4.117202759,3.567
AE-QM7b-6337,Training,-1538.500244,-1538.566341
AE-TAE140-67,Training,-630.8607788,-635.101
AE-QM7b-1222,Training,-2175.838135,-2175.189734
AE-QM7b-1997,Training,-1445.403442,-1445.817708
AE-QM7b-632,Training,-1469.088501,-1468.991225
IE-CHB6-4,Training,-17.5699234,-25.63
AE-QM7b-7057,Training,-1217.732788,-1216.806598
AE-QM7b-3879,Training,-1827.584473,-1827.330954
AE-QM7b-669,Training,-1409.405518,-1408.509919
IE-ARION583-409,Training,-11.93031311,-11.318
IE-ARION583-242,Training,2.79586792,3.167
AE-QM7b-562,Training,-1445.817627,-1445.764138
AE-QM7b-357,Training,-1607.875366,-1607.894749
AE-QM7b-2300,Training,-1650.968384,-1650.557705
AE-QM7b-2000,Training,-1753.1073,-1753.094419
AE-QM7b-744,Training,-1418.559204,-1417.848249
AE-QM7b-2990,Training,-1776.751343,-1776.71532
AE-QM7b-717,Training,-1388.30249,-1387.966952
IE-ARION583-273,Training,-22.59674072,-21.234
AE-QM7b-1084,Training,-1552.034668,-1552.008742
AE-QM7b-3775,Training,-1678.204102,-1677.83811
AE-QM7b-1476,Training,-1889.620117,-1888.69921
AE-QM7b-5160,Training,-1486.076538,-1486.87314
AE-QM7b-6760,Training,-1279.581787,-1279.212506
AE-QM7b-5134,Training,-1285.114868,-1286.006888
IE-SSI-015THR-060HIE-1,Training,-8.234405518,-8.898
IE-SSI-013ASP-016GLU-1,Training,63.098526,62.779
AE-QM7b-5143,Training,-1600.612549,-1600.514668
AE-QM7b-2620,Training,-1503.732666,-1503.762471
